employeeId,trainingId,trainerId,codeQuality,communication,problemSolving,timeManagement,assignment_score
510,9,172,94,60,73,16,63
511,36,201,49,93,69,53,65
511,43,138,80,9,81,92,62
511,38,159,59,17,82,32,18
512,1,102,22,83,53,35,39
512,33,136,34,28,65,13,27
512,30,49,2,94,25,50,16
513,47,122,48,54,27,22,2
513,16,91,34,14,58,56,57
513,1,102,34,82,23,79,73
514,38,159,56,46,75,28,39
514,26,54,9,0,35,21,62
514,48,146,77,68,45,99,10
515,20,35,97,14,63,95,50
515,33,136,84,91,59,15,34
515,27,92,23,96,60,72,65
516,14,219,41,87,12,56,59
516,33,136,20,17,66,93,63
516,35,21,61,68,11,29,46
517,39,180,37,25,49,52,75
517,2,86,7,37,85,52,35
517,36,201,46,29,71,57,9
518,19,199,98,63,10,87,33
518,6,76,25,29,98,58,9
518,29,159,34,27,64,25,94
519,8,44,48,32,0,81,5
519,5,70,71,61,95,21,4
519,14,219,14,56,65,35,22
520,9,172,58,55,85,33,38
520,16,91,39,20,90,38,73
520,35,21,28,25,36,41,84
521,17,180,27,37,73,64,17
521,28,134,30,98,61,48,90
521,45,120,24,47,22,11,7
522,21,191,87,23,37,61,75
522,47,122,41,7,36,31,95
522,43,138,84,50,57,10,61
523,25,103,97,55,86,13,70
523,17,180,22,20,24,8,41
523,19,199,28,0,31,12,68
524,39,180,18,0,44,1,92
524,31,83,26,15,16,33,43
524,19,199,59,50,16,12,79
525,27,92,20,77,85,11,54
525,16,91,35,15,77,27,4
525,49,148,32,52,49,10,14
526,30,49,9,11,100,30,97
526,22,104,14,79,80,81,40
526,31,83,97,38,89,66,90
527,31,83,5,53,37,17,90
527,2,86,89,15,45,66,43
527,14,219,97,4,94,34,100
528,43,138,2,33,3,20,48
528,32,75,77,81,66,26,65
528,40,194,37,68,79,73,34
529,5,70,22,99,51,77,41
529,1,102,32,22,51,0,1
529,24,62,0,73,39,68,78
530,32,75,44,54,97,17,4
530,3,153,22,76,79,92,44
530,7,73,58,65,71,92,46
531,24,62,63,65,53,94,95
531,35,21,93,20,98,32,27
531,40,194,26,5,27,27,22
532,6,76,6,98,21,23,20
532,25,103,41,75,10,11,94
532,22,104,43,99,73,35,95
533,1,102,55,28,88,47,59
533,5,70,6,18,40,71,51
533,40,194,57,27,3,28,10
534,1,102,10,34,20,65,79
534,11,88,70,77,64,96,12
534,26,54,83,28,64,19,29
535,47,122,14,95,18,4,16
535,6,76,73,29,49,58,46
535,22,104,21,92,66,86,85
536,46,187,97,22,42,1,75
536,35,21,54,83,76,77,87
536,39,180,74,31,77,100,98
537,31,83,29,72,29,29,82
537,23,137,0,93,68,65,6
537,35,21,94,41,61,10,61
538,36,201,46,61,95,99,47
538,18,159,22,68,82,60,46
538,10,61,93,33,68,71,82
539,6,76,89,49,82,69,70
539,23,137,94,31,25,37,73
539,3,153,100,57,64,68,82
540,43,138,56,22,0,34,16
540,23,137,46,50,58,39,53
540,24,62,12,74,3,59,4
541,4,113,85,48,11,5,6
541,17,180,17,67,45,88,15
541,16,91,39,44,86,13,0
542,37,199,14,11,50,67,96
542,22,104,94,59,73,50,79
542,20,35,6,31,52,36,44
543,13,76,86,48,57,2,58
543,37,199,27,60,37,5,71
543,46,187,57,37,92,93,87
544,30,49,89,78,39,31,52
544,24,62,13,88,61,81,10
544,21,191,22,69,68,25,87
545,3,153,87,11,81,92,65
545,23,137,32,78,35,68,31
545,33,136,3,72,16,26,44
546,40,194,49,83,38,99,97
546,31,83,20,74,1,24,99
546,35,21,92,17,41,8,2
547,19,199,97,48,51,7,15
547,9,172,0,37,57,97,13
547,49,148,19,61,84,77,47
548,23,137,81,94,75,52,29
548,37,199,67,70,49,54,15
548,46,187,44,64,83,59,64
549,2,86,10,65,60,59,68
549,33,136,17,73,31,53,76
549,6,76,6,23,42,42,66
550,34,80,57,15,44,95,10
550,4,113,27,52,14,97,68
550,39,180,86,17,19,41,97
551,8,44,53,42,99,51,12
551,27,92,10,34,55,0,20
551,9,172,59,23,14,55,80
552,12,156,27,76,5,70,16
552,25,103,13,41,26,94,44
552,38,159,45,68,70,47,93
553,10,61,49,39,17,68,33
553,17,180,90,74,32,9,46
553,16,91,49,21,70,62,76
554,46,187,38,23,14,35,84
554,3,153,57,69,100,39,47
554,32,75,73,35,14,84,18
555,8,44,35,48,45,46,69
555,47,122,87,91,52,69,22
555,40,194,33,96,80,1,29
556,1,102,36,96,51,15,57
556,24,62,85,45,28,66,25
556,45,120,90,65,63,28,34
557,22,104,25,1,31,76,7
557,23,137,50,73,41,77,90
557,41,168,72,7,93,68,13
558,27,92,23,92,39,55,13
558,3,153,91,9,65,8,61
558,30,49,59,36,98,73,14
559,4,113,33,70,36,34,100
559,3,153,29,28,39,42,40
559,13,76,53,40,0,14,90
560,24,62,95,82,64,98,83
560,28,134,34,98,12,11,89
560,30,49,2,49,36,77,76
561,21,191,23,13,38,57,19
561,41,168,40,85,64,29,27
561,11,88,34,52,10,1,66
562,45,120,69,22,84,39,36
562,33,136,30,40,0,24,94
562,19,199,28,24,32,64,85
563,29,159,3,16,2,99,53
563,50,70,97,45,0,76,27
563,40,194,68,96,72,57,34
564,45,120,71,25,23,68,0
564,19,199,60,76,95,74,90
564,14,219,46,82,59,74,50
565,49,148,48,84,46,10,2
565,32,75,87,1,58,81,53
565,13,76,27,86,74,84,83
566,1,102,4,78,89,31,26
566,24,62,42,11,11,19,92
566,48,146,67,44,19,37,30
567,3,153,98,31,42,77,68
567,32,75,40,16,20,26,48
567,31,83,82,52,98,80,100
568,33,136,0,62,78,38,36
568,48,146,93,58,74,52,99
568,5,70,30,58,90,43,34
569,1,102,43,1,24,80,56
569,37,199,69,65,83,90,48
569,50,70,64,22,9,49,44
570,50,70,69,75,47,95,97
570,46,187,11,21,7,83,85
570,14,219,32,62,45,13,98
571,32,75,89,10,47,74,21
571,26,54,81,9,71,60,76
571,45,120,61,9,96,65,53
572,27,92,48,24,23,59,65
572,28,134,41,86,27,38,0
572,45,120,29,73,88,29,18
573,33,136,55,42,79,6,75
573,43,138,21,96,16,53,77
573,10,61,82,51,81,34,36
574,43,138,59,32,38,62,60
574,40,194,11,48,25,8,80
574,45,120,12,13,43,64,68
575,39,180,81,72,44,97,95
575,47,122,9,55,27,67,79
575,42,57,52,91,13,71,99
576,31,83,4,65,61,80,56
576,36,201,42,71,100,39,24
576,9,172,70,50,32,30,95
577,3,153,40,42,100,24,60
577,4,113,46,65,44,10,6
577,1,102,54,83,92,12,82
578,26,54,33,11,62,14,58
578,16,91,86,66,53,43,43
578,17,180,85,64,43,39,26
579,34,80,25,21,51,97,51
579,2,86,12,80,33,44,33
579,30,49,65,96,42,38,86
580,34,80,81,69,82,76,16
580,36,201,62,34,2,36,86
580,16,91,79,28,34,34,56
581,44,135,47,2,54,61,79
581,17,180,37,32,0,53,93
581,24,62,98,5,69,13,22
582,45,120,65,98,23,57,30
582,4,113,10,33,18,1,6
582,15,126,55,3,50,47,69
583,27,92,37,69,52,51,49
583,16,91,8,9,54,71,21
583,35,21,100,31,5,94,6
584,39,180,45,17,1,60,94
584,25,103,18,88,11,30,38
584,47,122,12,48,81,50,69
585,11,88,61,23,62,78,29
585,48,146,64,24,92,77,24
585,18,159,66,76,66,60,57
586,35,21,17,6,80,29,76
586,43,138,20,77,69,4,42
586,34,80,41,41,15,74,93
587,7,73,99,58,35,23,90
587,14,219,96,44,42,9,64
587,30,49,88,79,90,2,83
588,42,57,77,25,34,49,74
588,44,135,57,31,73,6,32
588,14,219,9,68,83,57,48
589,6,76,10,17,17,70,83
589,49,148,93,21,29,34,34
589,11,88,27,25,72,64,72
590,15,126,78,53,84,10,70
590,29,159,11,82,39,84,65
590,49,148,42,51,24,24,16
591,7,73,97,88,98,16,79
591,15,126,23,51,84,85,55
591,3,153,21,5,8,23,58
592,38,159,31,25,53,24,6
592,50,70,27,40,25,32,2
592,30,49,34,72,64,82,1
593,46,187,67,30,94,20,100
593,8,44,40,80,86,12,72
593,22,104,56,66,64,93,9
594,3,153,22,13,25,100,24
594,21,191,35,11,45,29,80
594,13,76,77,20,40,46,6
595,29,159,83,64,86,89,71
595,26,54,75,16,70,89,79
595,35,21,47,67,30,86,58
596,1,102,93,82,6,39,59
596,17,180,52,23,27,77,3
596,27,92,83,24,61,83,4
597,30,49,65,34,100,12,40
597,43,138,95,75,4,89,9
597,20,35,48,39,83,36,17
598,49,148,7,85,79,86,68
598,15,126,79,98,68,84,74
598,4,113,67,11,65,68,74
599,50,70,22,64,61,29,96
599,25,103,34,15,86,31,20
599,32,75,100,16,53,31,43
600,26,54,82,91,78,96,37
600,25,103,96,42,27,54,37
600,34,80,70,80,47,84,40
601,6,76,34,76,79,5,8
601,31,83,10,42,5,80,1
601,32,75,74,100,83,26,37
602,42,57,66,95,87,83,50
602,26,54,60,5,80,25,9
602,32,75,85,42,55,14,35
603,35,21,71,66,28,89,61
603,47,122,18,66,54,25,68
603,40,194,100,64,24,46,14
604,43,138,14,31,29,7,60
604,46,187,75,22,13,49,97
604,3,153,20,95,48,11,100
605,8,44,47,71,74,39,52
605,3,153,53,27,42,85,67
605,42,57,53,15,39,85,100
606,29,159,98,22,62,72,36
606,41,168,21,18,90,55,47
606,9,172,25,83,26,78,79
607,13,76,69,87,73,65,32
607,15,126,30,92,24,40,31
607,23,137,2,82,2,57,95
608,46,187,3,27,40,32,74
608,36,201,10,14,100,26,90
608,22,104,3,97,13,40,96
609,38,159,44,15,70,80,13
609,42,57,90,22,79,38,61
609,48,146,77,22,60,33,51
610,17,180,91,21,89,68,99
610,23,137,49,78,65,11,56
610,35,21,89,28,31,84,58
611,18,159,16,52,71,78,63
611,42,57,78,19,100,77,7
611,17,180,12,33,76,25,93
612,2,86,0,97,78,86,98
612,47,122,7,3,97,39,17
612,30,49,43,25,98,85,25
613,33,136,27,82,28,91,17
613,14,219,12,61,94,55,0
613,48,146,24,41,52,69,62
614,13,76,5,82,36,39,19
614,7,73,63,14,72,2,6
614,8,44,68,23,28,81,35
615,20,35,35,52,4,88,8
615,8,44,45,73,50,30,9
615,50,70,0,68,26,29,49
616,22,104,84,89,80,67,51
616,16,91,28,22,60,63,33
616,47,122,84,90,93,97,52
617,10,61,90,15,48,100,0
617,42,57,8,31,21,10,18
617,1,102,33,23,84,23,45
618,29,159,73,38,1,94,55
618,6,76,87,14,61,20,82
618,3,153,53,55,18,73,84
619,1,102,19,10,56,57,80
619,7,73,82,49,28,11,71
619,19,199,63,89,3,82,66
620,37,199,81,37,96,34,21
620,48,146,80,75,18,96,22
620,15,126,50,25,54,5,62
621,8,44,77,99,36,41,31
621,3,153,5,77,87,36,44
621,2,86,79,21,26,72,63
622,40,194,52,59,66,12,71
622,24,62,66,55,14,33,1
622,37,199,8,22,75,100,10
623,11,88,51,20,6,47,37
623,17,180,71,40,48,66,13
623,19,199,45,17,100,1,58
624,39,180,83,52,39,72,46
624,43,138,33,65,79,55,83
624,35,21,34,98,94,31,27
625,28,134,94,81,68,50,56
625,24,62,4,57,59,49,57
625,49,148,67,66,56,92,48
626,46,187,31,8,21,95,68
626,34,80,29,2,18,82,95
626,33,136,4,41,54,56,72
627,19,199,54,53,24,61,48
627,35,21,88,30,94,43,92
627,33,136,6,42,51,40,96
628,14,219,38,90,55,39,39
628,12,156,70,37,80,24,77
628,28,134,77,52,54,11,18
629,30,49,0,75,15,2,27
629,29,159,89,20,31,75,94
629,2,86,55,100,36,23,91
630,2,86,79,2,43,58,38
630,33,136,71,20,63,41,75
630,45,120,59,54,59,16,11
631,47,122,65,79,80,71,48
631,36,201,9,23,5,43,1
631,4,113,9,95,87,56,77
632,13,76,10,26,66,67,20
632,40,194,97,43,18,37,76
632,22,104,56,95,44,65,74
633,18,159,10,92,22,44,49
633,49,148,78,63,7,99,45
633,12,156,16,62,80,97,4
634,47,122,49,29,99,29,6
634,28,134,75,70,83,56,51
634,42,57,58,51,64,47,96
635,45,120,54,32,27,23,67
635,32,75,55,40,9,28,76
635,28,134,0,17,47,25,37
636,44,135,54,38,97,15,57
636,27,92,79,76,58,37,82
636,29,159,14,4,9,69,81
637,9,172,90,30,28,50,18
637,34,80,38,56,77,55,68
637,22,104,95,43,84,66,94
638,29,159,44,49,56,36,91
638,7,73,12,49,92,74,22
638,2,86,9,81,95,79,4
639,12,156,11,3,79,26,28
639,3,153,70,51,16,13,74
639,19,199,86,78,17,76,4
640,37,199,10,21,55,2,100
640,49,148,34,77,9,86,6
640,4,113,61,48,90,15,95
641,41,168,34,65,11,52,57
641,49,148,44,24,13,40,51
641,44,135,5,21,20,81,46
642,2,86,22,48,66,49,99
642,25,103,79,29,11,32,13
642,6,76,13,15,54,71,29
643,1,102,91,55,33,20,25
643,50,70,36,37,58,94,45
643,22,104,24,61,11,85,93
644,23,137,15,41,31,75,17
644,6,76,8,7,90,41,56
644,35,21,33,33,30,84,23
645,2,86,65,14,4,63,16
645,40,194,36,37,0,55,90
645,24,62,72,1,49,39,6
646,9,172,25,100,0,69,9
646,30,49,88,31,35,0,70
646,7,73,7,52,61,51,27
647,21,191,50,15,18,61,98
647,22,104,37,47,26,27,1
647,29,159,15,92,66,55,39
648,15,126,45,75,1,38,62
648,1,102,14,27,41,84,30
648,32,75,55,74,57,77,74
649,39,180,75,75,18,81,57
649,6,76,82,54,34,84,61
649,23,137,16,89,48,96,15
650,17,180,26,18,26,14,78
650,10,61,14,67,68,64,43
650,3,153,46,74,41,19,84
651,42,57,51,66,85,76,6
651,33,136,48,51,63,8,21
651,32,75,21,95,3,96,84
652,3,153,10,27,21,76,94
652,14,219,8,63,90,64,100
652,45,120,29,31,25,20,65
653,37,199,65,11,97,87,23
653,7,73,84,9,64,99,96
653,6,76,55,35,95,3,47
654,42,57,74,49,42,20,34
654,16,91,89,79,83,24,80
654,41,168,18,100,80,12,17
655,24,62,68,52,1,90,69
655,23,137,49,87,92,4,58
655,33,136,73,46,23,32,43
656,3,153,29,67,88,82,90
656,30,49,36,18,24,75,69
656,25,103,12,1,43,59,91
657,30,49,41,23,97,64,20
657,40,194,45,99,20,87,59
657,43,138,42,47,52,89,37
658,11,88,57,55,1,89,38
658,28,134,36,58,61,79,36
658,30,49,39,30,31,24,12
659,43,138,63,66,33,1,28
659,13,76,60,91,30,78,27
659,46,187,30,81,36,87,93
660,38,159,5,44,37,43,99
660,50,70,53,90,91,96,93
660,34,80,53,44,54,2,5
661,10,61,92,93,61,28,67
661,28,134,70,93,33,68,92
661,26,54,29,15,62,100,28
662,49,148,0,56,62,100,75
662,6,76,46,60,59,53,53
662,8,44,46,98,83,92,14
663,38,159,58,94,79,8,34
663,27,92,31,52,51,62,44
663,24,62,27,0,78,33,16
664,15,126,10,39,34,52,24
664,47,122,100,80,78,63,62
664,42,57,3,80,45,15,35
665,21,191,72,78,1,52,36
665,2,86,61,48,69,60,14
665,32,75,75,5,17,68,69
666,18,159,75,49,46,89,79
666,48,146,10,72,65,61,7
666,49,148,74,99,19,88,87
667,7,73,77,35,40,30,27
667,41,168,81,11,28,10,56
667,36,201,44,38,9,5,47
668,30,49,18,86,5,69,82
668,19,199,42,16,74,72,59
668,27,92,88,90,90,71,35
669,50,70,71,18,57,21,20
669,12,156,41,85,94,0,48
669,45,120,49,61,60,48,23
670,43,138,52,13,86,0,10
670,33,136,13,4,17,55,36
670,18,159,87,44,94,56,42
671,15,126,19,45,75,61,99
671,23,137,79,66,52,26,67
671,50,70,41,66,79,32,4
672,25,103,4,33,72,57,59
672,38,159,92,12,62,23,51
672,24,62,93,81,35,21,12
673,18,159,79,14,15,38,41
673,8,44,85,37,5,72,55
673,17,180,5,59,2,66,80
674,20,35,56,21,56,54,41
674,37,199,87,17,38,13,37
674,49,148,9,14,86,55,68
675,25,103,85,63,61,2,19
675,37,199,26,72,95,19,16
675,3,153,15,9,7,83,81
676,16,91,63,46,100,9,52
676,30,49,63,64,93,20,19
676,4,113,55,70,69,58,86
677,8,44,68,86,99,4,79
677,46,187,63,35,78,18,82
677,47,122,24,20,0,46,33
678,21,191,41,51,96,29,76
678,4,113,16,5,42,83,90
678,38,159,52,60,32,54,81
679,16,91,73,32,89,22,94
679,43,138,41,88,60,1,83
679,40,194,34,80,38,98,20
680,25,103,30,38,82,0,18
680,33,136,58,97,73,59,82
680,5,70,42,22,7,12,81
681,15,126,80,77,2,54,95
681,2,86,62,87,80,75,86
681,41,168,82,28,17,84,55
682,36,201,59,87,21,44,26
682,5,70,10,52,99,6,7
682,17,180,4,11,56,73,76
683,23,137,87,45,23,11,23
683,19,199,39,30,81,62,56
683,47,122,65,20,68,59,86
684,14,219,52,19,69,47,4
684,27,92,97,47,19,29,16
684,28,134,86,7,64,27,71
685,30,49,12,51,65,46,33
685,25,103,70,43,94,48,43
685,20,35,81,54,46,95,17
686,46,187,34,44,26,18,21
686,20,35,50,44,57,88,79
686,13,76,56,62,89,31,3
687,19,199,80,74,44,16,0
687,34,80,5,48,80,77,95
687,38,159,31,40,60,64,61
688,21,191,64,2,81,65,15
688,7,73,85,13,79,97,95
688,30,49,66,23,18,53,17
689,38,159,66,55,19,17,1
689,34,80,94,16,66,9,44
689,27,92,40,49,21,66,19
690,23,137,55,83,19,16,19
690,33,136,41,3,54,15,25
690,48,146,8,96,73,19,71
691,38,159,73,70,46,53,50
691,8,44,99,22,70,30,22
691,22,104,39,87,21,15,48
692,22,104,52,14,65,52,22
692,47,122,15,35,3,71,97
692,33,136,59,18,85,94,91
693,21,191,43,21,72,35,67
693,4,113,33,42,48,89,24
693,25,103,27,98,4,53,45
694,25,103,49,2,7,97,38
694,35,21,46,47,38,30,33
694,18,159,11,91,69,77,22
695,42,57,43,50,80,57,100
695,26,54,28,53,8,59,25
695,28,134,12,90,87,94,53
696,16,91,47,41,26,9,91
696,31,83,68,25,87,99,72
696,47,122,32,38,88,12,91
697,13,76,24,67,33,94,92
697,4,113,56,12,29,90,40
697,1,102,84,99,12,87,1
698,50,70,60,100,100,41,60
698,12,156,50,15,3,81,82
698,30,49,11,55,82,29,3
699,22,104,71,98,31,91,77
699,32,75,55,99,29,20,41
699,1,102,93,100,18,15,47
700,23,137,78,76,10,18,11
700,26,54,53,23,85,94,67
700,48,146,28,46,98,91,96
701,10,61,48,9,86,62,53
701,4,113,100,69,93,15,40
701,22,104,32,100,51,89,44
702,29,159,2,9,6,42,64
702,18,159,0,64,18,2,95
702,49,148,53,63,33,33,55
703,38,159,78,4,92,5,68
703,5,70,87,100,85,55,21
703,15,126,36,58,10,68,60
704,16,91,96,20,65,44,39
704,13,76,98,44,85,58,78
704,15,126,47,0,98,70,77
705,41,168,63,4,73,77,79
705,20,35,74,67,0,83,26
705,13,76,82,48,63,88,22
706,31,83,68,36,36,100,79
706,9,172,78,85,24,20,4
706,12,156,21,35,27,8,18
707,2,86,70,18,39,74,37
707,21,191,28,39,76,51,53
707,41,168,72,53,91,13,80
708,30,49,76,83,69,60,47
708,17,180,40,19,32,54,85
708,38,159,44,5,8,87,32
709,38,159,91,87,69,68,14
709,9,172,8,48,3,54,40
709,18,159,64,85,74,2,66
710,1,102,95,99,2,22,91
710,28,134,44,89,35,58,78
710,18,159,52,61,66,87,23
711,40,194,57,25,3,79,63
711,44,135,64,26,1,28,56
711,33,136,27,25,14,43,31
712,49,148,79,99,14,53,31
712,7,73,21,30,10,9,11
712,35,21,69,15,72,33,28
713,33,136,76,60,87,61,4
713,3,153,100,77,93,31,53
713,48,146,51,0,94,60,97
714,31,83,42,34,0,98,69
714,25,103,3,10,27,70,11
714,50,70,59,55,22,48,92
715,43,138,72,30,33,25,49
715,17,180,76,26,4,43,88
715,9,172,94,17,59,27,69
716,33,136,17,38,88,57,85
716,29,159,23,9,75,45,33
716,37,199,27,41,32,54,4
717,18,159,49,66,33,94,19
717,1,102,5,24,18,66,63
717,39,180,3,79,15,81,9
718,50,70,95,39,23,89,18
718,39,180,46,46,4,83,37
718,19,199,60,11,73,94,82
719,8,44,72,6,10,32,42
719,16,91,40,31,17,84,69
719,34,80,84,44,12,81,11
720,3,153,64,61,43,24,29
720,14,219,93,12,17,94,98
720,11,88,55,67,80,25,26
721,7,73,49,71,38,78,54
721,23,137,70,86,67,85,38
721,8,44,33,20,13,8,16
722,28,134,43,75,74,27,68
722,19,199,19,50,86,44,15
722,43,138,78,12,28,61,18
723,24,62,1,71,85,87,64
723,18,159,23,100,58,20,61
723,37,199,5,96,46,38,41
724,46,187,21,56,98,12,8
724,1,102,80,42,42,98,49
724,20,35,85,53,84,5,72
725,40,194,39,58,65,49,34
725,31,83,79,6,81,65,79
725,36,201,78,58,80,13,11
726,49,148,85,42,90,74,6
726,39,180,34,19,21,66,35
726,35,21,17,46,38,69,98
727,45,120,20,16,42,34,89
727,35,21,36,68,52,69,44
727,33,136,100,8,51,15,92
728,32,75,34,69,42,70,85
728,9,172,27,36,46,5,6
728,35,21,15,72,20,88,33
729,13,76,34,42,43,69,28
729,5,70,34,65,88,44,30
729,15,126,39,70,22,47,1
730,34,80,43,30,67,97,49
730,22,104,48,16,87,24,4
730,31,83,82,0,45,20,27
731,29,159,8,8,10,89,26
731,47,122,13,81,0,29,90
731,43,138,88,13,40,13,83
732,36,201,62,62,57,83,65
732,19,199,40,94,89,92,75
732,17,180,6,25,1,55,13
733,8,44,39,13,45,98,80
733,37,199,41,53,70,57,20
733,48,146,11,21,48,45,98
734,20,35,23,100,93,37,69
734,43,138,69,74,40,26,71
734,7,73,30,37,22,75,68
735,46,187,81,40,21,27,22
735,1,102,45,15,28,54,21
735,23,137,93,62,80,68,86
736,10,61,30,44,25,8,1
736,24,62,1,29,39,3,56
736,13,76,82,34,69,28,51
737,46,187,40,65,30,68,35
737,42,57,99,38,91,23,89
737,17,180,51,86,72,59,50
738,2,86,10,80,5,6,31
738,47,122,72,49,19,90,93
738,48,146,99,21,62,12,75
739,37,199,73,83,67,14,46
739,15,126,31,54,69,79,67
739,38,159,9,58,16,38,30
740,21,191,34,11,42,68,45
740,50,70,80,98,54,62,89
740,10,61,63,97,58,47,92
741,12,156,47,83,71,23,10
741,21,191,22,3,1,94,92
741,25,103,97,1,86,8,77
742,48,146,39,61,32,8,21
742,50,70,54,92,2,91,8
742,20,35,0,34,65,26,11
743,43,138,30,6,11,50,9
743,8,44,50,81,85,72,35
743,45,120,42,73,19,73,69
744,20,35,64,85,90,95,6
744,38,159,1,6,56,50,40
744,11,88,73,87,56,6,19
745,3,153,59,62,36,72,98
745,18,159,95,54,1,60,98
745,37,199,77,38,5,25,62
746,36,201,75,78,14,92,45
746,22,104,75,96,90,41,88
746,13,76,56,85,59,80,71
747,6,76,46,15,54,53,2
747,21,191,3,50,27,17,40
747,23,137,13,36,20,96,7
748,42,57,50,38,69,28,49
748,41,168,52,51,74,95,76
748,7,73,51,64,84,98,10
749,27,92,7,37,88,51,88
749,13,76,29,91,40,23,97
749,20,35,6,6,6,15,64
750,10,61,6,100,10,40,64
750,44,135,58,13,33,3,33
750,34,80,18,94,69,18,7
751,40,194,15,98,88,76,85
751,11,88,35,9,67,24,81
751,22,104,25,63,7,82,50
752,9,172,72,36,89,97,70
752,17,180,42,39,8,21,77
752,7,73,41,31,8,34,57
753,10,61,46,29,83,74,73
753,31,83,54,86,19,69,91
753,5,70,44,10,55,58,97
754,42,57,70,5,28,90,36
754,8,44,29,61,42,64,87
754,2,86,42,2,65,51,74
755,27,92,77,73,49,44,92
755,2,86,99,18,17,46,94
755,19,199,32,51,10,5,45
756,19,199,13,95,6,2,24
756,16,91,11,63,70,78,66
756,29,159,15,0,54,80,46
757,28,134,24,70,82,42,10
757,34,80,45,56,87,67,22
757,38,159,64,75,73,87,6
758,39,180,60,91,12,54,69
758,46,187,11,10,43,61,100
758,16,91,18,60,79,46,13
759,25,103,90,35,2,94,61
759,33,136,62,13,7,24,20
759,50,70,98,90,74,37,37
760,23,137,34,1,81,24,23
760,11,88,29,21,55,6,75
760,5,70,26,98,87,58,24
761,46,187,100,53,26,18,6
761,13,76,100,14,23,86,19
761,4,113,65,77,32,81,0
762,6,76,39,37,31,2,98
762,43,138,53,61,23,87,30
762,11,88,90,96,79,72,75
763,4,113,60,63,0,17,13
763,6,76,81,95,24,22,6
763,24,62,74,34,32,18,88
764,8,44,62,11,48,92,19
764,16,91,36,73,7,20,79
764,41,168,59,38,93,62,86
765,45,120,77,85,72,37,52
765,5,70,39,94,45,3,67
765,9,172,72,87,78,14,48
766,50,70,42,52,59,21,90
766,6,76,70,74,83,74,66
766,48,146,87,17,33,35,19
767,29,159,68,5,72,0,92
767,39,180,20,79,48,65,9
767,46,187,48,71,87,45,61
768,24,62,50,86,31,23,56
768,47,122,64,35,27,3,1
768,14,219,10,75,41,95,38
769,18,159,76,16,73,45,18
769,3,153,44,66,10,22,12
769,24,62,36,3,46,51,38
770,7,73,23,29,63,38,21
770,8,44,52,40,61,44,16
770,31,83,19,71,69,97,92
771,1,102,65,85,33,58,25
771,50,70,39,80,12,12,40
771,10,61,38,84,22,5,76
772,10,61,5,12,46,17,16
772,46,187,46,8,33,30,20
772,11,88,52,12,49,56,29
773,44,135,7,55,46,52,11
773,19,199,43,20,12,46,74
773,34,80,86,38,15,59,25
774,35,21,49,61,41,82,11
774,43,138,25,76,75,44,55
774,26,54,77,46,96,63,97
775,14,219,89,89,47,59,2
775,25,103,14,66,76,22,65
775,27,92,57,39,95,24,82
776,14,219,49,52,36,22,74
776,42,57,51,96,1,84,51
776,34,80,86,92,48,4,69
777,32,75,50,87,63,4,81
777,35,21,92,92,49,55,32
777,34,80,42,63,13,67,11
778,25,103,0,51,94,53,25
778,36,201,64,21,33,98,36
778,20,35,61,53,0,57,98
779,12,156,18,91,95,88,74
779,32,75,67,89,5,15,59
779,36,201,76,27,47,70,73
780,23,137,39,20,10,40,11
780,9,172,91,63,85,37,4
780,6,76,73,51,52,72,95
781,26,54,76,52,4,76,24
781,44,135,28,46,7,71,100
781,41,168,99,3,35,68,75
782,35,21,25,33,56,58,74
782,49,148,74,32,94,38,88
782,16,91,74,78,19,10,61
783,34,80,98,91,77,0,11
783,31,83,10,35,18,53,88
783,6,76,56,49,75,43,75
784,1,102,11,86,25,4,30
784,23,137,29,30,24,68,49
784,16,91,10,14,65,13,27
785,13,76,63,91,51,90,15
785,4,113,69,26,65,21,70
785,24,62,15,53,27,35,76
786,3,153,60,51,55,93,43
786,34,80,93,12,82,23,0
786,14,219,1,64,39,97,85
787,33,136,71,68,61,21,17
787,45,120,40,80,64,89,32
787,16,91,2,60,49,68,3
788,39,180,77,40,91,54,93
788,28,134,8,9,31,47,65
788,1,102,85,90,66,76,56
789,27,92,58,12,83,94,18
789,24,62,86,14,1,63,64
789,14,219,31,43,72,13,39
790,47,122,44,61,99,8,30
790,21,191,75,77,92,16,53
790,13,76,59,10,27,61,28
791,44,135,10,4,95,35,33
791,33,136,8,78,83,51,41
791,34,80,16,33,56,100,78
792,14,219,78,75,85,26,80
792,16,91,85,46,21,52,76
792,31,83,5,17,36,61,25
793,14,219,53,81,71,1,14
793,46,187,61,47,88,51,30
793,34,80,83,8,66,47,37
794,44,135,83,80,34,84,89
794,49,148,53,58,52,57,50
794,14,219,75,78,69,93,37
795,2,86,42,84,43,14,2
795,20,35,6,98,48,14,39
795,40,194,100,40,41,45,52
796,41,168,69,45,12,82,91
796,38,159,77,27,25,62,29
796,24,62,85,5,44,37,22
797,49,148,56,59,36,99,85
797,30,49,18,2,27,18,12
797,37,199,74,18,45,64,94
798,18,159,66,1,0,54,65
798,25,103,59,44,42,39,56
798,32,75,25,32,54,4,94
799,12,156,13,45,84,82,26
799,38,159,31,12,90,78,69
799,20,35,14,11,22,52,15
800,50,70,55,54,93,50,66
800,10,61,89,51,81,6,4
800,8,44,79,49,9,68,37
801,4,113,22,83,97,10,76
