value,trainingId,employeeId,trainerId
97,6,692,73
6,18,693,72
7,9,693,63
90,16,693,41
99,18,694,72
81,15,694,101
72,19,694,20
84,7,695,109
24,3,695,102
19,6,695,73
70,7,696,109
93,5,696,42
19,13,696,21
34,7,697,109
11,17,697,84
6,19,697,20
2,1,698,92
91,8,698,84
0,12,698,13
17,7,699,109
75,4,699,90
9,11,699,39
82,7,700,109
52,10,700,106
35,11,700,39
50,11,701,39
30,6,701,73
92,8,701,84
25,16,702,41
6,9,702,63
32,5,702,42
42,7,703,109
25,16,703,41
80,10,703,106
51,15,704,101
43,2,704,11
3,19,704,20
38,11,705,39
89,5,705,42
92,20,705,98
58,15,706,101
18,13,706,21
69,10,706,106
77,15,707,101
53,16,707,41
81,10,707,106
32,20,708,98
73,7,708,109
39,17,708,84
93,6,709,73
25,12,709,13
69,8,709,84
14,15,710,101
74,14,710,40
23,13,710,21
27,10,711,106
14,15,711,101
28,5,711,42
42,11,712,39
44,17,712,84
3,9,712,63
98,13,713,21
39,1,713,92
30,18,713,72
12,10,714,106
28,5,714,42
73,7,714,109
35,4,715,90
76,17,715,84
6,3,715,102
90,13,716,21
100,11,716,39
39,9,716,63
69,10,717,106
70,2,717,11
66,12,717,13
4,4,718,90
38,3,718,102
70,13,718,21
90,16,719,41
83,5,719,42
50,20,719,98
95,5,720,42
100,3,720,102
13,20,720,98
9,7,721,109
70,11,721,39
97,16,721,41
37,13,722,21
34,7,722,109
8,9,722,63
19,16,723,41
43,11,723,39
66,7,723,109
23,3,724,102
29,15,724,101
85,17,724,84
70,1,725,92
58,18,725,72
8,13,725,21
41,8,726,84
9,4,726,90
24,5,726,42
64,18,727,72
77,17,727,84
2,1,727,92
90,3,728,102
85,20,728,98
43,6,728,73
51,6,729,73
65,20,729,98
97,3,729,102
40,18,730,72
74,17,730,84
50,6,730,73
87,2,731,11
15,11,731,39
82,13,731,21
70,9,732,63
25,6,732,73
64,19,732,20
22,3,733,102
32,18,733,72
23,17,733,84
7,8,734,84
11,19,734,20
5,14,734,40
86,1,735,92
97,11,735,39
43,10,735,106
60,7,736,109
60,12,736,13
92,13,736,21
16,18,737,72
75,1,737,92
36,8,737,84
41,7,738,109
100,6,738,73
29,17,738,84
54,6,739,73
85,5,739,42
20,14,739,40
7,10,740,106
29,12,740,13
97,15,740,101
67,11,741,39
53,2,741,11
40,14,741,40
12,5,742,42
69,1,742,92
3,17,742,84
18,8,743,84
88,16,743,41
20,5,743,42
39,13,744,21
57,11,744,39
41,2,744,11
88,17,745,84
14,14,745,40
15,7,745,109
56,14,746,40
46,1,746,92
71,4,746,90
71,7,747,109
49,5,747,42
98,15,747,101
11,10,748,106
14,18,748,72
9,1,748,92
69,5,749,42
33,1,749,92
12,4,749,90
46,14,750,40
97,18,750,72
82,12,750,13
79,3,751,102
87,17,751,84
11,6,751,73
66,18,752,72
48,17,752,84
55,5,752,42
11,3,753,102
98,17,753,84
2,2,753,11
92,15,754,101
99,8,754,84
45,13,754,21
75,20,755,98
21,8,755,84
98,5,755,42
47,8,756,84
24,2,756,11
53,20,756,98
4,16,757,41
84,10,757,106
33,19,757,20
20,19,758,20
71,3,758,102
78,9,758,63
94,14,759,40
99,20,759,98
45,1,759,92
31,20,760,98
22,16,760,41
32,5,760,42
66,7,761,109
37,20,761,98
54,2,761,11
41,5,762,42
27,13,762,21
64,19,762,20
61,1,763,92
86,5,763,42
94,19,763,20
66,18,764,72
42,4,764,90
4,19,764,20
30,10,765,106
47,17,765,84
70,11,765,39
91,7,766,109
66,10,766,106
100,4,766,90
99,3,767,102
55,13,767,21
19,12,767,13
53,5,768,42
80,13,768,21
73,10,768,106
100,15,769,101
11,13,769,21
54,17,769,84
48,3,770,102
61,13,770,21
27,8,770,84
4,8,771,84
14,13,771,21
91,5,771,42
98,12,772,13
35,2,772,11
91,5,772,42
49,7,773,109
16,1,773,92
98,6,773,73
27,10,774,106
67,13,774,21
1,12,774,13
73,16,775,41
31,4,775,90
74,6,775,73
97,17,776,84
29,15,776,101
16,14,776,40
100,13,777,21
73,2,777,11
38,15,777,101
42,18,778,72
51,16,778,41
56,12,778,13
57,18,779,72
51,14,779,40
75,3,779,102
36,13,780,21
9,7,780,109
14,9,780,63
25,2,781,11
13,11,781,39
52,16,781,41
39,4,782,90
87,18,782,72
30,13,782,21
76,11,783,39
59,6,783,73
49,2,783,11
62,11,784,39
52,13,784,21
51,6,784,73
64,1,785,92
51,11,785,39
88,4,785,90
52,5,786,42
51,16,786,41
57,17,786,84
35,12,787,13
99,10,787,106
90,16,787,41
62,3,788,102
35,5,788,42
23,2,788,11
38,16,789,41
18,12,789,13
18,3,789,102
75,13,790,21
17,1,790,92
15,9,790,63
24,18,791,72
45,10,791,106
15,3,791,102
21,17,792,84
48,9,792,63
6,15,792,101
67,8,793,84
15,7,793,109
27,5,793,42
13,14,794,40
55,4,794,90
66,18,794,72
23,18,795,72
85,1,795,92
68,20,795,98
57,19,796,20
92,10,796,106
16,2,796,11
78,15,797,101
44,16,797,41
87,9,797,63
34,10,798,106
20,14,798,40
69,17,798,84
98,12,799,13
63,13,799,21
15,7,799,109
80,5,800,42
85,10,800,106
63,19,800,20
71,2,801,11
73,17,801,84
98,12,801,13
72,20,802,98
76,3,802,102
34,4,802,90
70,18,803,72
97,8,803,84
99,20,803,98
39,16,804,41
0,14,804,40
64,2,804,11
49,16,805,41
88,14,805,40
10,7,805,109
16,15,806,101
59,1,806,92
12,2,806,11
81,14,807,40
96,7,807,109
39,10,807,106
39,6,808,73
100,9,808,63
42,16,808,41
9,19,809,20
76,7,809,109
7,2,809,11
66,7,810,109
48,2,810,11
9,11,810,39
96,1,811,92
28,10,811,106
11,2,811,11
1,13,812,21
81,4,812,90
97,3,812,102
9,10,813,106
59,14,813,40
77,7,813,109
22,9,814,63
31,13,814,21
27,12,814,13
99,8,815,84
65,19,815,20
45,10,815,106
23,8,816,84
57,10,816,106
27,1,816,92
65,6,817,73
73,17,817,84
72,8,817,84
90,8,818,84
3,9,818,63
11,12,818,13
72,14,819,40
13,1,819,92
91,13,819,21
90,16,820,41
0,15,820,101
25,2,820,11
94,13,821,21
99,9,821,63
24,3,821,102
43,13,822,21
47,1,822,92
23,2,822,11
14,13,823,21
27,14,823,40
46,19,823,20
61,4,824,90
71,13,824,21
80,20,824,98
72,16,825,41
86,9,825,63
78,2,825,11
69,12,826,13
68,2,826,11
70,11,826,39
84,4,827,90
87,9,827,63
60,8,827,84
50,5,828,42
59,7,828,109
32,10,828,106
0,6,829,73
43,1,829,92
98,4,829,90
23,16,830,41
11,18,830,72
69,7,830,109
0,17,831,84
32,4,831,90
58,8,831,84
13,18,832,72
80,5,832,42
67,19,832,20
24,8,833,84
51,19,833,20
86,16,833,41
81,11,834,39
21,2,834,11
98,9,834,63
29,14,835,40
67,19,835,20
11,8,835,84
63,18,836,72
15,7,836,109
18,17,836,84
0,18,837,72
58,14,837,40
85,16,837,41
40,16,838,41
2,10,838,106
21,2,838,11
16,12,839,13
78,10,839,106
82,4,839,90
99,19,840,20
57,11,840,39
12,1,840,92
96,16,841,41
86,2,841,11
44,3,841,102
73,3,842,102
87,7,842,109
97,17,842,84
91,12,843,13
52,5,843,42
47,20,843,98
57,11,844,39
19,13,844,21
94,17,844,84
45,19,845,20
18,17,845,84
68,15,845,101
77,2,846,11
13,16,846,41
30,17,846,84
7,5,847,42
19,7,847,109
65,20,847,98
81,18,848,72
80,19,848,20
10,11,848,39
8,6,849,73
33,11,849,39
98,17,849,84
97,15,850,101
32,10,850,106
19,19,850,20
30,11,851,39
49,8,851,84
80,19,851,20
62,1,852,92
100,8,852,84
42,20,852,98
34,1,853,92
35,2,853,11
76,14,853,40
9,3,854,102
97,6,854,73
8,20,854,98
35,14,855,40
27,16,855,41
26,10,855,106
21,3,856,102
52,16,856,41
44,20,856,98
40,12,857,13
0,5,857,42
22,19,857,20
71,2,858,11
40,3,858,102
34,9,858,63
82,14,859,40
13,13,859,21
27,7,859,109
29,12,860,13
38,7,860,109
86,5,860,42
94,11,861,39
32,18,861,72
75,5,861,42
55,17,862,84
70,4,862,90
48,10,862,106
54,11,863,39
36,18,863,72
94,2,863,11
55,17,864,84
71,8,864,84
60,5,864,42
17,20,865,98
26,4,865,90
99,1,865,92
99,13,866,21
92,9,866,63
25,14,866,40
75,5,867,42
42,2,867,11
99,14,867,40
21,14,868,40
78,3,868,102
60,20,868,98
5,5,869,42
19,14,869,40
80,19,869,20
75,10,870,106
62,15,870,101
21,11,870,39
74,15,871,101
59,13,871,21
14,17,871,84
92,20,872,98
40,19,872,20
38,15,872,101
2,8,873,84
57,10,873,106
70,1,873,92
40,2,874,11
90,20,874,98
91,15,874,101
3,20,875,98
34,15,875,101
80,1,875,92
12,11,876,39
86,19,876,20
97,2,876,11
74,12,877,13
51,4,877,90
59,7,877,109
86,16,878,41
67,4,878,90
83,13,878,21
49,1,879,92
60,10,879,106
95,17,879,84
38,18,880,72
34,10,880,106
74,16,880,41
49,15,881,101
85,3,881,102
91,18,881,72
9,1,882,92
86,7,882,109
75,10,882,106
27,19,883,20
92,3,883,102
72,12,883,13
5,8,884,84
11,2,884,11
40,15,884,101
57,14,885,40
30,8,885,84
63,2,885,11
55,2,886,11
68,15,886,101
16,10,886,106
95,8,887,84
25,18,887,72
91,5,887,42
44,9,888,63
43,8,888,84
33,4,888,90
36,7,889,109
9,6,889,73
64,13,889,21
71,6,890,73
16,13,890,21
31,4,890,90
37,20,891,98
24,14,891,40
6,15,891,101
68,14,892,40
17,20,892,98
84,17,892,84
86,14,893,40
88,2,893,11
97,13,893,21
39,10,894,106
30,17,894,84
27,6,894,73
45,15,895,101
31,17,895,84
62,12,895,13
29,7,896,109
91,10,896,106
83,3,896,102
0,14,897,40
17,6,897,73
15,7,897,109
41,19,898,20
91,14,898,40
33,15,898,101
48,16,899,41
36,18,899,72
34,6,899,73
36,12,900,13
100,1,900,92
72,17,900,84
53,18,901,72
46,17,901,84
19,12,901,13
86,11,902,39
97,17,902,84
99,5,902,42
47,1,903,92
12,10,903,106
6,3,903,102
52,18,904,72
58,4,904,90
38,1,904,92
46,14,905,40
58,18,905,72
39,6,905,73
55,11,906,39
4,12,906,13
54,1,906,92
93,4,907,90
100,18,907,72
93,2,907,11
25,15,908,101
49,12,908,13
88,1,908,92
10,13,909,21
70,16,909,41
61,6,909,73
89,11,910,39
95,18,910,72
36,4,910,90
21,4,911,90
83,10,911,106
35,1,911,92
35,5,912,42
99,15,912,101
98,14,912,40
19,4,913,90
99,2,913,11
50,17,913,84
17,8,914,84
88,17,914,84
97,18,914,72
30,5,915,42
39,2,915,11
39,1,915,92
23,15,916,101
11,8,916,84
84,3,916,102
30,3,917,102
18,5,917,42
83,13,917,21
22,11,918,39
5,10,918,106
57,7,918,109
90,5,919,42
26,9,919,63
66,4,919,90
6,17,920,84
74,16,920,41
74,14,920,40
32,19,921,20
6,17,921,84
77,20,921,98
16,13,922,21
57,20,922,98
23,18,922,72
61,17,923,84
18,11,923,39
88,4,923,90
12,19,924,20
77,8,924,84
29,9,924,63
19,11,925,39
75,5,925,42
23,15,925,101
53,6,926,73
56,2,926,11
55,10,926,106
10,19,927,20
61,13,927,21
8,20,927,98
30,10,928,106
46,12,928,13
34,17,928,84
57,10,929,106
39,4,929,90
15,11,929,39
10,17,930,84
58,5,930,42
10,13,930,21
85,2,931,11
76,1,931,92
63,7,931,109
76,18,932,72
46,1,932,92
71,9,932,63
35,3,933,102
77,8,933,84
95,18,933,72
59,6,934,73
61,14,934,40
0,20,934,98
20,17,935,84
42,10,935,106
65,15,935,101
66,14,936,40
96,15,936,101
76,6,936,73
23,10,937,106
33,4,937,90
88,15,937,101
1,11,938,39
27,18,938,72
14,8,938,84
96,14,939,40
33,3,939,102
58,13,939,21
72,2,940,11
82,10,940,106
91,20,940,98
73,5,941,42
81,18,941,72
50,13,941,21
88,16,942,41
14,7,942,109
10,12,942,13
49,12,943,13
38,5,943,42
18,4,943,90
71,13,944,21
54,5,944,42
93,8,944,84
79,9,945,63
63,2,945,11
86,6,945,73
98,19,946,20
97,18,946,72
13,13,946,21
74,5,947,42
85,13,947,21
24,3,947,102
18,1,948,92
63,18,948,72
19,6,948,73
84,4,949,90
43,8,949,84
46,18,949,72
54,3,950,102
6,18,950,72
76,16,950,41
73,19,951,20
49,12,951,13
15,5,951,42
59,8,952,84
45,2,952,11
49,11,952,39
79,5,953,42
24,10,953,106
34,9,953,63
41,14,954,40
59,7,954,109
55,19,954,20
98,3,955,102
20,15,955,101
83,14,955,40
76,1,956,92
81,14,956,40
96,6,956,73
75,2,957,11
30,17,957,84
19,6,957,73
73,17,958,84
87,13,958,21
52,11,958,39
57,18,959,72
88,20,959,98
15,12,959,13
30,7,960,109
0,12,960,13
47,6,960,73
10,3,961,102
27,6,961,73
93,1,961,92
17,10,962,106
89,13,962,21
3,1,962,92
39,17,963,84
99,3,963,102
14,16,963,41
55,3,964,102
83,9,964,63
42,14,964,40
55,18,965,72
30,12,965,13
83,15,965,101
68,14,966,40
45,20,966,98
68,3,966,102
57,20,967,98
89,17,967,84
0,2,967,11
25,13,968,21
77,3,968,102
79,2,968,11
58,4,969,90
79,17,969,84
4,1,969,92
86,17,970,84
75,18,970,72
90,15,970,101
74,20,971,98
92,3,971,102
68,2,971,11
72,19,972,20
3,15,972,101
43,10,972,106
86,18,973,72
10,5,973,42
47,15,973,101
28,2,974,11
57,9,974,63
23,15,974,101
93,13,975,21
74,2,975,11
12,15,975,101
94,9,976,63
45,7,976,109
23,13,976,21
6,20,977,98
16,12,977,13
70,13,977,21
87,12,978,13
100,18,978,72
12,10,978,106
2,10,979,106
81,3,979,102
66,2,979,11
22,17,980,84
82,19,980,20
80,14,980,40
22,12,981,13
61,13,981,21
67,1,981,92
89,11,982,39
13,7,982,109
30,2,982,11
80,10,983,106
80,19,983,20
17,5,983,42
40,1,984,92
35,10,984,106
6,19,984,20
98,14,985,40
39,11,985,39
38,1,985,92
58,14,986,40
85,15,986,101
6,18,986,72
86,15,987,101
46,5,987,42
27,8,987,84
59,11,988,39
48,4,988,90
74,15,988,101
25,20,989,98
74,16,989,41
68,9,989,63
8,12,990,13
73,6,990,73
47,4,990,90
91,14,991,40
92,16,991,41
90,19,991,20
37,6,992,73
89,17,992,84
22,5,992,42
71,11,993,39
15,8,993,84
49,1,993,92
82,1,994,92
13,12,994,13
50,16,994,41
0,9,995,63
67,16,995,41
30,7,995,109
44,19,996,20
49,1,996,92
83,13,996,21
54,20,997,98
47,13,997,21
17,11,997,39
48,7,998,109
75,13,998,21
1,4,998,90
38,3,999,102
81,1,999,92
37,13,999,21
41,11,1000,39
24,15,1000,101
45,1,1000,92
42,13,1001,21
95,1,1001,92
98,3,1001,102
28,10,1002,106
38,7,1002,109
79,17,1002,84
1,14,1003,40
84,18,1003,72
79,9,1003,63
2,12,1004,13
3,15,1004,101
86,4,1004,90
91,6,1005,73
62,10,1005,106
0,11,1005,39
25,10,1006,106
66,6,1006,73
23,20,1006,98
12,3,1007,102
27,11,1007,39
99,17,1007,84
95,9,1008,63
38,6,1008,73
71,1,1008,92
100,17,1009,84
46,3,1009,102
4,15,1009,101
88,1,1010,92
37,10,1010,106
76,2,1010,11
100,10,1011,106
95,13,1011,21
21,3,1011,102
39,2,1012,11
79,4,1012,90
50,19,1012,20
30,18,1013,72
94,5,1013,42
97,11,1013,39
69,4,1014,90
42,3,1014,102
6,7,1014,109
85,5,1015,42
5,14,1015,40
27,2,1015,11
43,12,1016,13
74,3,1016,102
60,17,1016,84
70,13,1017,21
14,1,1017,92
42,7,1017,109
64,13,1018,21
57,19,1018,20
90,4,1018,90
60,6,1019,73
16,12,1019,13
46,11,1019,39
75,16,1020,41
28,20,1020,98
43,9,1020,63
52,6,1021,73
28,20,1021,98
35,15,1021,101
97,14,1022,40
44,9,1022,63
88,3,1022,102
37,1,1023,92
64,7,1023,109
11,10,1023,106
95,2,1024,11
0,15,1024,101
27,1,1024,92
27,10,1025,106
4,19,1025,20
76,17,1025,84
79,20,1026,98
88,15,1026,101
91,19,1026,20
81,2,1027,11
41,6,1027,73
27,7,1027,109
59,6,1028,73
81,2,1028,11
12,3,1028,102
63,7,1029,109
86,10,1029,106
21,12,1029,13
54,10,1030,106
11,7,1030,109
84,11,1030,39
11,11,1031,39
10,17,1031,84
73,10,1031,106
37,14,1032,40
22,8,1032,84
31,5,1032,42
33,6,1033,73
93,10,1033,106
38,1,1033,92
72,8,1034,84
90,6,1034,73
20,11,1034,39
55,12,1035,13
73,9,1035,63
4,6,1035,73
7,15,1036,101
33,2,1036,11
12,14,1036,40
56,2,1037,11
61,14,1037,40
47,7,1037,109
80,12,1038,13
8,17,1038,84
42,2,1038,11
78,13,1039,21
90,15,1039,101
57,20,1039,98
2,14,1040,40
44,7,1040,109
22,1,1040,92
77,12,1041,13
15,1,1041,92
77,11,1041,39
46,13,1042,21
84,20,1042,98
96,2,1042,11
50,18,1043,72
5,6,1043,73
14,17,1043,84
64,1,1044,92
57,4,1044,90
39,3,1044,102
96,20,1045,98
29,14,1045,40
46,10,1045,106
1,18,1046,72
97,10,1046,106
65,16,1046,41
52,7,1047,109
97,4,1047,90
89,6,1047,73
7,7,1048,109
33,16,1048,41
0,15,1048,101
52,20,1049,98
90,19,1049,20
59,6,1049,73
70,16,1050,41
99,5,1050,42
68,17,1050,84
55,11,1051,39
44,9,1051,63
33,17,1051,84
58,7,1052,109
51,3,1052,102
93,10,1052,106
60,4,1053,90
35,18,1053,72
73,11,1053,39
52,4,1054,90
52,7,1054,109
32,14,1054,40
90,3,1055,102
13,11,1055,39
24,14,1055,40
19,4,1056,90
28,17,1056,84
9,14,1056,40
7,9,1057,63
88,10,1057,106
73,5,1057,42
54,7,1058,109
34,1,1058,92
72,18,1058,72
13,15,1059,101
52,14,1059,40
15,4,1059,90
74,4,1060,90
99,16,1060,41
25,20,1060,98
58,1,1061,92
6,5,1061,42
84,9,1061,63
67,12,1062,13
26,17,1062,84
70,20,1062,98
11,11,1063,39
45,4,1063,90
18,2,1063,11
20,15,1064,101
73,2,1064,11
74,11,1064,39
88,17,1065,84
0,7,1065,109
72,10,1065,106
12,14,1066,40
33,17,1066,84
99,15,1066,101
31,4,1067,90
57,17,1067,84
88,11,1067,39
6,2,1068,11
1,4,1068,90
88,13,1068,21
65,14,1069,40
22,9,1069,63
99,10,1069,106
35,4,1070,90
23,2,1070,11
81,9,1070,63
68,16,1071,41
51,18,1071,72
99,17,1071,84
65,14,1072,40
25,18,1072,72
79,4,1072,90
75,2,1073,11
71,18,1073,72
52,14,1073,40
3,17,1074,84
48,8,1074,84
37,19,1074,20
47,13,1075,21
25,11,1075,39
0,15,1075,101
96,18,1076,72
15,7,1076,109
0,19,1076,20
63,15,1077,101
84,16,1077,41
93,20,1077,98
42,18,1078,72
59,8,1078,84
83,7,1078,109
3,12,1079,13
78,10,1079,106
97,3,1079,102
93,13,1080,21
64,12,1080,13
88,20,1080,98
16,17,1081,84
43,8,1081,84
24,16,1081,41
12,16,1082,41
42,11,1082,39
72,20,1082,98
93,3,1083,102
4,9,1083,63
32,11,1083,39
69,17,1084,84
45,18,1084,72
54,8,1084,84
84,11,1085,39
80,16,1085,41
61,5,1085,42
26,16,1086,41
58,1,1086,92
24,3,1086,102
2,16,1087,41
18,2,1087,11
35,14,1087,40
89,3,1088,102
39,5,1088,42
19,9,1088,63
39,4,1089,90
22,1,1089,92
60,10,1089,106
38,14,1090,40
19,16,1090,41
53,2,1090,11
15,20,1091,98
26,15,1091,101
76,6,1091,73
50,16,1092,41
0,17,1092,84
47,6,1092,73
35,3,1093,102
66,15,1093,101
81,12,1093,13
35,5,1094,42
24,14,1094,40
61,1,1094,92
3,6,1095,73
96,11,1095,39
21,4,1095,90
63,15,1096,101
37,17,1096,84
63,19,1096,20
11,19,1097,20
4,3,1097,102
79,5,1097,42
55,16,1098,41
63,2,1098,11
9,8,1098,84
12,9,1099,63
64,1,1099,92
83,6,1099,73
24,15,1100,101
98,20,1100,98
90,5,1100,42
6,11,1101,39
30,18,1101,72
42,3,1101,102
92,15,1102,101
96,1,1102,92
83,5,1102,42
90,11,1103,39
66,2,1103,11
49,5,1103,42
65,6,1104,73
40,15,1104,101
84,13,1104,21
71,17,1105,84
42,3,1105,102
91,14,1105,40
31,4,1106,90
45,18,1106,72
37,1,1106,92
50,15,1107,101
7,16,1107,41
54,13,1107,21
33,1,1108,92
99,10,1108,106
80,6,1108,73
56,18,1109,72
2,4,1109,90
90,6,1109,73
46,17,1110,84
48,10,1110,106
81,7,1110,109
22,1,1111,92
84,20,1111,98
57,4,1111,90
55,16,1112,41
50,3,1112,102
30,4,1112,90
94,5,1113,42
45,12,1113,13
98,7,1113,109
7,7,1114,109
97,13,1114,21
3,8,1114,84
33,17,1115,84
51,18,1115,72
48,8,1115,84
63,3,1116,102
64,19,1116,20
33,17,1116,84
54,8,1117,84
9,18,1117,72
66,11,1117,39
52,12,1118,13
78,20,1118,98
19,6,1118,73
34,7,1119,109
40,11,1119,39
54,17,1119,84
76,13,1120,21
87,16,1120,41
57,4,1120,90
85,3,1121,102
1,17,1121,84
83,18,1121,72
12,9,1122,63
97,1,1122,92
98,17,1122,84
2,13,1123,21
58,3,1123,102
99,16,1123,41
50,14,1124,40
13,10,1124,106
88,6,1124,73
72,2,1125,11
29,3,1125,102
60,9,1125,63
8,3,1126,102
59,14,1126,40
48,19,1126,20
88,5,1127,42
8,11,1127,39
36,1,1127,92
93,5,1128,42
79,8,1128,84
20,14,1128,40
48,9,1129,63
24,3,1129,102
27,14,1129,40
61,2,1130,11
65,15,1130,101
90,4,1130,90
5,10,1131,106
49,20,1131,98
74,4,1131,90
43,7,1132,109
57,14,1132,40
37,10,1132,106
75,10,1133,106
71,6,1133,73
63,4,1133,90
3,10,1134,106
12,6,1134,73
75,16,1134,41
83,3,1135,102
58,16,1135,41
32,10,1135,106
93,8,1136,84
82,2,1136,11
40,7,1136,109
9,18,1137,72
21,2,1137,11
13,15,1137,101
33,20,1138,98
84,16,1138,41
66,10,1138,106
48,17,1139,84
96,13,1139,21
70,5,1139,42
29,15,1140,101
91,7,1140,109
2,10,1140,106
90,8,1141,84
31,5,1141,42
2,11,1141,39
92,9,1142,63
14,16,1142,41
25,18,1142,72
55,12,1143,13
3,19,1143,20
39,6,1143,73
75,7,1144,109
9,13,1144,21
21,17,1144,84
36,6,1145,73
76,4,1145,90
65,1,1145,92
95,11,1146,39
45,9,1146,63
53,19,1146,20
2,20,1147,98
79,17,1147,84
9,16,1147,41
20,19,1148,20
25,2,1148,11
27,10,1148,106
46,10,1149,106
87,9,1149,63
79,4,1149,90
65,7,1150,109
4,2,1150,11
89,5,1150,42
70,4,1151,90
31,17,1151,84
52,7,1151,109
34,13,1152,21
17,17,1152,84
22,19,1152,20
17,10,1153,106
2,16,1153,41
30,8,1153,84
22,8,1154,84
84,1,1154,92
12,20,1154,98
26,12,1155,13
76,1,1155,92
75,8,1155,84
21,8,1156,84
79,12,1156,13
12,5,1156,42
22,10,1157,106
74,6,1157,73
66,18,1157,72
34,8,1158,84
24,5,1158,42
75,9,1158,63
21,13,1159,21
53,10,1159,106
11,9,1159,63
84,4,1160,90
88,20,1160,98
33,5,1160,42
29,16,1161,41
51,18,1161,72
56,12,1161,13
64,4,1162,90
44,11,1162,39
37,14,1162,40
28,8,1163,84
96,15,1163,101
98,6,1163,73
36,13,1164,21
26,2,1164,11
13,5,1164,42
5,8,1165,84
91,9,1165,63
0,12,1165,13
35,3,1166,102
91,15,1166,101
75,13,1166,21
77,12,1167,13
4,16,1167,41
59,20,1167,98
72,8,1168,84
82,7,1168,109
28,17,1168,84
0,15,1169,101
13,16,1169,41
40,4,1169,90
41,1,1170,92
68,13,1170,21
50,5,1170,42
88,5,1171,42
47,18,1171,72
46,19,1171,20
46,10,1172,106
88,13,1172,21
61,5,1172,42
62,4,1173,90
31,16,1173,41
20,1,1173,92
42,16,1174,41
40,1,1174,92
47,13,1174,21
39,15,1175,101
66,17,1175,84
24,14,1175,40
71,13,1176,21
80,18,1176,72
88,5,1176,42
47,13,1177,21
27,11,1177,39
72,18,1177,72
15,7,1178,109
11,15,1178,101
89,16,1178,41
76,18,1179,72
71,17,1179,84
12,9,1179,63
14,20,1180,98
4,1,1180,92
55,15,1180,101
38,2,1181,11
62,8,1181,84
100,11,1181,39
84,11,1182,39
98,19,1182,20
63,10,1182,106
83,3,1183,102
15,6,1183,73
26,14,1183,40
4,15,1184,101
69,6,1184,73
22,5,1184,42
62,6,1185,73
65,19,1185,20
86,20,1185,98
46,8,1186,84
10,2,1186,11
85,1,1186,92
31,7,1187,109
27,6,1187,73
97,9,1187,63
12,4,1188,90
69,3,1188,102
46,16,1188,41
48,6,1189,73
89,11,1189,39
60,19,1189,20
10,6,1190,73
54,1,1190,92
28,16,1190,41
63,2,1191,11
57,18,1191,72
94,16,1191,41
9,13,1192,21
30,7,1192,109
88,9,1192,63
11,14,1193,40
11,17,1193,84
98,20,1193,98
64,12,1194,13
70,18,1194,72
62,11,1194,39
15,4,1195,90
27,10,1195,106
30,18,1195,72
92,16,1196,41
77,15,1196,101
4,9,1196,63
20,18,1197,72
100,11,1197,39
71,1,1197,92
15,13,1198,21
36,19,1198,20
57,5,1198,42
25,12,1199,13
79,2,1199,11
98,10,1199,106
26,11,1200,39
52,18,1200,72
2,20,1200,98
96,12,1201,13
46,19,1201,20
34,20,1201,98
56,10,1202,106
28,6,1202,73
55,12,1202,13
55,8,1203,84
94,11,1203,39
72,18,1203,72
68,19,1204,20
24,1,1204,92
60,9,1204,63
63,15,1205,101
6,2,1205,11
48,20,1205,98
48,2,1206,11
37,16,1206,41
40,14,1206,40
38,14,1207,40
16,10,1207,106
41,8,1207,84
39,13,1208,21
55,18,1208,72
62,7,1208,109
89,15,1209,101
22,20,1209,98
19,7,1209,109
3,4,1210,90
49,14,1210,40
55,9,1210,63
62,9,1211,63
63,6,1211,73
8,17,1211,84
7,13,1212,21
44,6,1212,73
0,4,1212,90
2,15,1213,101
83,11,1213,39
69,13,1213,21
1,2,1214,11
73,3,1214,102
7,8,1214,84
91,13,1215,21
66,16,1215,41
52,11,1215,39
26,15,1216,101
84,8,1216,84
96,5,1216,42
61,9,1217,63
55,19,1217,20
76,4,1217,90
16,18,1218,72
70,14,1218,40
6,8,1218,84
38,8,1219,84
65,2,1219,11
72,9,1219,63
54,18,1220,72
1,5,1220,42
96,20,1220,98
42,5,1221,42
10,13,1221,21
74,3,1221,102
8,10,1222,106
69,13,1222,21
87,18,1222,72
59,6,1223,73
46,12,1223,13
73,19,1223,20
45,1,1224,92
96,2,1224,11
47,7,1224,109
9,13,1225,21
97,16,1225,41
90,15,1225,101
85,5,1226,42
88,4,1226,90
15,12,1226,13
77,15,1227,101
46,5,1227,42
30,18,1227,72
20,17,1228,84
53,15,1228,101
95,2,1228,11
34,17,1229,84
80,15,1229,101
76,13,1229,21
26,5,1230,42
88,11,1230,39
48,19,1230,20
87,19,1231,20
77,12,1231,13
64,5,1231,42
24,14,1232,40
59,20,1232,98
17,15,1232,101
36,16,1233,41
31,6,1233,73
80,19,1233,20
99,14,1234,40
28,3,1234,102
4,17,1234,84
13,6,1235,73
43,12,1235,13
43,1,1235,92
66,10,1236,106
100,5,1236,42
22,4,1236,90
36,6,1237,73
12,20,1237,98
43,5,1237,42
85,10,1238,106
59,12,1238,13
97,5,1238,42
86,17,1239,84
5,12,1239,13
78,10,1239,106
28,1,1240,92
46,11,1240,39
82,16,1240,41
88,14,1241,40
82,12,1241,13
97,13,1241,21
71,3,1242,102
0,18,1242,72
47,15,1242,101
73,6,1243,73
25,15,1243,101
80,11,1243,39
68,16,1244,41
42,8,1244,84
