employeeId,role,trainingId,assignment_score,codeQuality,communication,problemSolving,timeManagement
422,EMPLOYEE,46,88,57,65,41,41
423,EMPLOYEE,27,94,19,65,46,49
423,EMPLOYEE,12,89,15,75,95,92
423,EMPLOYEE,44,74,27,78,12,82
424,EMPLOYEE,43,47,94,79,95,35
424,EMPLOYEE,22,86,95,16,44,99
424,EMPLOYEE,25,40,89,40,6,58
425,EMPLOYEE,7,83,25,7,69,65
425,EMPLOYEE,49,22,25,72,55,90
425,EMPLOYEE,48,78,34,22,58,44
426,EMPLOYEE,43,3,49,94,76,95
426,EMPLOYEE,38,0,28,79,81,12
426,EMPLOYEE,28,11,45,25,46,18
427,EMPLOYEE,43,81,11,88,78,38
427,EMPLOYEE,12,33,85,65,68,72
427,EMPLOYEE,47,83,1,13,73,59
428,EMPLOYEE,8,8,84,45,75,63
428,EMPLOYEE,48,29,48,62,21,42
428,EMPLOYEE,32,23,91,60,97,25
429,EMPLOYEE,23,6,36,32,91,65
429,EMPLOYEE,31,93,71,83,39,76
429,EMPLOYEE,25,41,32,85,72,7
430,EMPLOYEE,33,94,27,87,9,19
430,EMPLOYEE,48,21,1,62,27,63
430,EMPLOYEE,41,62,25,89,59,95
431,EMPLOYEE,39,52,36,24,48,34
431,EMPLOYEE,20,94,77,73,100,44
431,EMPLOYEE,49,98,32,52,71,23
432,EMPLOYEE,9,55,55,10,33,86
432,EMPLOYEE,27,68,69,62,10,97
432,EMPLOYEE,50,48,65,7,77,3
433,EMPLOYEE,31,63,100,27,91,89
433,EMPLOYEE,30,62,24,73,95,99
433,EMPLOYEE,9,1,14,91,65,90
434,EMPLOYEE,4,80,14,11,92,58
434,EMPLOYEE,47,64,30,46,65,62
434,EMPLOYEE,31,28,82,31,3,79
435,EMPLOYEE,32,9,44,94,16,11
435,EMPLOYEE,12,76,16,24,93,54
435,EMPLOYEE,18,25,11,60,16,12
436,EMPLOYEE,47,30,77,80,35,50
436,EMPLOYEE,43,72,45,72,6,62
436,EMPLOYEE,4,30,81,48,49,12
437,EMPLOYEE,10,68,11,72,60,67
437,EMPLOYEE,37,1,59,39,86,57
437,EMPLOYEE,40,49,76,72,56,62
438,EMPLOYEE,25,80,70,56,99,33
438,EMPLOYEE,30,96,46,31,68,10
438,EMPLOYEE,3,11,49,70,27,98
439,EMPLOYEE,19,51,74,13,92,2
439,EMPLOYEE,29,55,22,76,86,2
439,EMPLOYEE,14,32,65,23,50,39
440,EMPLOYEE,16,69,65,30,98,0
440,EMPLOYEE,1,26,86,19,98,56
440,EMPLOYEE,50,43,48,18,99,99
441,EMPLOYEE,30,37,68,52,59,83
441,EMPLOYEE,3,27,51,94,81,51
441,EMPLOYEE,4,50,24,62,41,71
442,EMPLOYEE,24,48,32,31,8,62
442,EMPLOYEE,20,90,14,74,28,80
442,EMPLOYEE,36,46,83,77,94,25
443,EMPLOYEE,9,40,10,2,51,33
443,EMPLOYEE,3,31,21,98,48,92
443,EMPLOYEE,26,86,69,56,45,97
444,EMPLOYEE,32,41,10,33,23,31
444,EMPLOYEE,19,25,2,94,87,31
444,EMPLOYEE,27,91,3,73,3,14
445,EMPLOYEE,12,98,44,67,37,26
445,EMPLOYEE,22,81,88,58,63,62
445,EMPLOYEE,3,49,85,54,38,15
446,EMPLOYEE,29,3,14,94,54,49
446,EMPLOYEE,4,36,2,48,10,8
446,EMPLOYEE,40,72,70,92,29,32
447,EMPLOYEE,46,72,99,9,29,42
447,EMPLOYEE,6,68,29,16,45,72
447,EMPLOYEE,36,20,93,15,38,73
448,EMPLOYEE,11,33,15,32,50,56
448,EMPLOYEE,48,59,83,16,66,40
448,EMPLOYEE,37,45,10,93,29,3
449,EMPLOYEE,22,21,96,13,86,41
449,EMPLOYEE,34,22,64,29,62,87
449,EMPLOYEE,28,24,45,64,73,84
450,EMPLOYEE,21,93,78,50,5,97
450,EMPLOYEE,8,68,3,22,25,67
450,EMPLOYEE,43,51,83,13,78,58
451,EMPLOYEE,12,97,43,25,98,89
451,EMPLOYEE,33,20,13,64,99,46
451,EMPLOYEE,36,3,63,2,65,52
452,EMPLOYEE,37,63,36,93,7,99
452,EMPLOYEE,6,14,89,88,31,33
452,EMPLOYEE,30,17,71,32,52,33
453,EMPLOYEE,19,97,40,29,94,56
453,EMPLOYEE,40,12,12,16,79,65
453,EMPLOYEE,16,44,26,61,73,81
454,EMPLOYEE,44,96,38,61,82,38
454,EMPLOYEE,21,95,5,91,12,62
454,EMPLOYEE,37,5,37,65,16,20
455,EMPLOYEE,4,34,55,89,11,52
455,EMPLOYEE,48,20,82,75,84,55
455,EMPLOYEE,25,79,62,83,57,32
456,EMPLOYEE,23,85,2,79,4,55
456,EMPLOYEE,11,100,32,16,48,34
456,EMPLOYEE,35,27,26,16,75,100
457,EMPLOYEE,32,74,92,77,38,94
457,EMPLOYEE,39,40,90,44,15,34
457,EMPLOYEE,10,67,7,89,31,57
458,EMPLOYEE,13,56,90,87,20,11
458,EMPLOYEE,1,96,86,72,19,74
458,EMPLOYEE,39,68,52,61,75,58
459,EMPLOYEE,23,16,72,48,19,79
459,EMPLOYEE,6,61,60,89,44,4
459,EMPLOYEE,34,87,92,87,95,9
460,EMPLOYEE,30,76,61,66,97,12
460,EMPLOYEE,26,73,19,55,7,85
460,EMPLOYEE,11,73,93,24,35,68
461,EMPLOYEE,39,73,55,52,12,84
461,EMPLOYEE,31,56,94,0,3,30
461,EMPLOYEE,4,37,5,47,20,64
462,EMPLOYEE,11,36,58,38,14,62
462,EMPLOYEE,1,4,26,50,64,54
462,EMPLOYEE,19,73,4,97,3,54
463,EMPLOYEE,1,55,21,22,26,97
463,EMPLOYEE,23,93,89,52,95,30
463,EMPLOYEE,21,68,39,45,50,55
464,EMPLOYEE,24,46,18,73,11,14
464,EMPLOYEE,4,56,94,60,8,61
464,EMPLOYEE,16,32,31,77,4,47
465,EMPLOYEE,13,18,92,88,20,12
465,EMPLOYEE,3,89,4,28,11,16
465,EMPLOYEE,2,37,18,63,60,38
466,EMPLOYEE,21,31,37,59,85,40
466,EMPLOYEE,19,85,95,11,91,50
466,EMPLOYEE,2,87,82,100,52,72
467,EMPLOYEE,29,1,28,69,4,18
467,EMPLOYEE,5,39,83,57,40,82
467,EMPLOYEE,31,84,22,68,85,9
468,EMPLOYEE,49,90,3,44,62,29
468,EMPLOYEE,2,72,76,63,52,34
468,EMPLOYEE,35,53,93,27,11,15
469,EMPLOYEE,37,50,40,86,52,43
469,EMPLOYEE,13,96,36,34,37,32
469,EMPLOYEE,29,81,19,15,72,46
470,EMPLOYEE,6,35,10,12,11,68
470,EMPLOYEE,39,13,21,57,39,28
470,EMPLOYEE,9,62,83,14,4,15
471,EMPLOYEE,38,33,16,20,56,42
471,EMPLOYEE,36,77,96,74,28,40
471,EMPLOYEE,26,24,25,33,33,59
472,EMPLOYEE,3,45,28,10,56,29
472,EMPLOYEE,36,86,40,47,90,24
472,EMPLOYEE,10,20,70,73,92,9
473,EMPLOYEE,49,44,30,81,58,43
473,EMPLOYEE,39,57,8,75,100,59
473,EMPLOYEE,18,64,35,86,65,29
474,EMPLOYEE,47,52,32,23,49,29
474,EMPLOYEE,15,1,51,58,1,20
474,EMPLOYEE,21,49,7,94,74,42
475,EMPLOYEE,13,29,3,38,32,76
475,EMPLOYEE,50,82,39,61,28,98
475,EMPLOYEE,29,14,39,19,16,81
476,EMPLOYEE,45,52,41,9,48,74
476,EMPLOYEE,27,36,56,68,48,39
476,EMPLOYEE,48,36,37,96,87,88
477,EMPLOYEE,29,63,9,78,83,17
477,EMPLOYEE,48,13,59,78,17,83
477,EMPLOYEE,16,93,77,46,27,90
478,EMPLOYEE,18,84,94,27,63,23
478,EMPLOYEE,37,84,28,81,56,81
478,EMPLOYEE,3,37,43,37,65,66
479,EMPLOYEE,34,82,6,40,88,72
479,EMPLOYEE,16,79,35,60,60,45
479,EMPLOYEE,45,6,60,97,28,42
480,EMPLOYEE,47,88,65,58,7,54
480,EMPLOYEE,13,85,40,89,52,57
480,EMPLOYEE,48,79,37,68,36,22
481,EMPLOYEE,36,15,37,16,26,66
481,EMPLOYEE,38,44,12,100,25,0
481,EMPLOYEE,50,16,97,44,55,84
482,EMPLOYEE,39,67,92,1,44,61
482,EMPLOYEE,43,5,62,73,91,9
482,EMPLOYEE,12,49,54,48,37,77
483,EMPLOYEE,8,47,32,66,88,33
483,EMPLOYEE,10,78,15,74,39,100
483,EMPLOYEE,17,56,94,55,100,41
484,EMPLOYEE,45,67,71,26,27,39
484,EMPLOYEE,18,95,23,69,97,85
484,EMPLOYEE,25,85,90,96,89,35
485,EMPLOYEE,36,11,27,84,28,46
485,EMPLOYEE,30,2,87,35,58,9
485,EMPLOYEE,37,19,91,99,45,63
486,EMPLOYEE,21,0,45,49,67,49
486,EMPLOYEE,27,30,1,60,85,15
486,EMPLOYEE,29,38,81,84,97,49
487,EMPLOYEE,6,42,11,10,59,93
487,EMPLOYEE,38,40,99,13,20,59
487,EMPLOYEE,21,8,51,34,17,73
488,EMPLOYEE,44,17,31,50,36,100
488,EMPLOYEE,27,58,15,11,33,11
488,EMPLOYEE,48,99,43,46,33,49
489,EMPLOYEE,12,86,60,59,86,61
489,EMPLOYEE,21,99,30,88,61,93
489,EMPLOYEE,20,16,41,70,88,39
490,EMPLOYEE,29,20,25,47,30,30
490,EMPLOYEE,2,30,48,63,79,49
490,EMPLOYEE,28,14,62,51,12,29
491,EMPLOYEE,42,46,20,4,40,97
491,EMPLOYEE,43,12,41,12,79,91
491,EMPLOYEE,4,52,64,9,45,71
492,EMPLOYEE,18,68,100,20,83,54
492,EMPLOYEE,44,53,64,72,15,85
492,EMPLOYEE,36,25,17,45,93,54
493,EMPLOYEE,16,93,31,52,49,93
493,EMPLOYEE,41,21,90,74,38,41
493,EMPLOYEE,34,99,62,22,64,5
494,EMPLOYEE,28,32,19,19,17,51
494,EMPLOYEE,45,45,59,92,45,67
494,EMPLOYEE,27,91,2,64,96,48
495,EMPLOYEE,33,94,80,66,77,66
495,EMPLOYEE,27,67,84,78,42,70
495,EMPLOYEE,21,81,81,48,81,19
496,EMPLOYEE,49,38,98,75,49,57
496,EMPLOYEE,50,9,92,36,82,57
496,EMPLOYEE,31,43,96,74,56,82
497,EMPLOYEE,19,83,50,97,96,48
497,EMPLOYEE,21,44,61,15,86,76
497,EMPLOYEE,5,99,57,87,30,42
498,EMPLOYEE,10,54,90,64,2,1
498,EMPLOYEE,6,54,97,84,51,6
498,EMPLOYEE,2,5,50,14,36,80
499,EMPLOYEE,31,94,0,93,27,65
499,EMPLOYEE,49,12,11,42,36,61
499,EMPLOYEE,43,27,77,93,45,61
500,EMPLOYEE,17,8,23,50,94,59
500,EMPLOYEE,16,28,23,35,60,17
500,EMPLOYEE,20,51,56,19,55,38
501,EMPLOYEE,11,28,67,64,84,52
501,EMPLOYEE,28,78,33,55,20,14
501,EMPLOYEE,4,84,12,58,59,21
502,EMPLOYEE,42,27,5,35,61,80
502,EMPLOYEE,41,49,3,65,69,81
502,EMPLOYEE,14,15,13,90,10,35
503,EMPLOYEE,16,100,30,72,70,91
503,EMPLOYEE,6,24,10,66,56,8
503,EMPLOYEE,29,53,89,56,89,98
504,EMPLOYEE,9,100,53,50,79,94
504,EMPLOYEE,44,51,76,32,36,56
504,EMPLOYEE,18,26,94,55,13,69
505,EMPLOYEE,15,20,44,17,64,9
505,EMPLOYEE,46,40,21,55,63,22
505,EMPLOYEE,11,21,88,26,41,62
506,EMPLOYEE,45,85,76,23,56,90
506,EMPLOYEE,40,62,16,39,23,34
506,EMPLOYEE,47,74,30,17,45,50
507,EMPLOYEE,49,14,78,64,72,28
507,EMPLOYEE,10,99,53,52,46,75
507,EMPLOYEE,20,100,33,59,44,35
508,EMPLOYEE,45,18,49,64,28,17
508,EMPLOYEE,35,97,17,44,23,33
508,EMPLOYEE,47,58,45,53,73,76
509,EMPLOYEE,37,1,89,93,28,87
509,EMPLOYEE,44,35,45,63,39,52
509,EMPLOYEE,30,65,97,63,45,99
510,EMPLOYEE,30,36,1,56,26,27
510,EMPLOYEE,48,98,68,49,81,80
510,EMPLOYEE,9,63,94,60,73,16
511,EMPLOYEE,36,65,49,93,69,53
511,EMPLOYEE,43,62,80,9,81,92
511,EMPLOYEE,38,18,59,17,82,32
512,EMPLOYEE,1,39,22,83,53,35
512,EMPLOYEE,33,27,34,28,65,13
512,EMPLOYEE,30,16,2,94,25,50
513,EMPLOYEE,47,2,48,54,27,22
513,EMPLOYEE,16,57,34,14,58,56
513,EMPLOYEE,1,73,34,82,23,79
514,EMPLOYEE,38,39,56,46,75,28
514,EMPLOYEE,26,62,9,0,35,21
514,EMPLOYEE,48,10,77,68,45,99
515,EMPLOYEE,20,50,97,14,63,95
515,EMPLOYEE,33,34,84,91,59,15
515,EMPLOYEE,27,65,23,96,60,72
516,EMPLOYEE,14,59,41,87,12,56
516,EMPLOYEE,33,63,20,17,66,93
516,EMPLOYEE,35,46,61,68,11,29
517,EMPLOYEE,39,75,37,25,49,52
517,EMPLOYEE,2,35,7,37,85,52
517,EMPLOYEE,36,9,46,29,71,57
518,EMPLOYEE,19,33,98,63,10,87
518,EMPLOYEE,6,9,25,29,98,58
518,EMPLOYEE,29,94,34,27,64,25
519,EMPLOYEE,8,5,48,32,0,81
519,EMPLOYEE,5,4,71,61,95,21
519,EMPLOYEE,14,22,14,56,65,35
520,EMPLOYEE,9,38,58,55,85,33
520,EMPLOYEE,16,73,39,20,90,38
520,EMPLOYEE,35,84,28,25,36,41
521,EMPLOYEE,17,17,27,37,73,64
521,EMPLOYEE,28,90,30,98,61,48
521,EMPLOYEE,45,7,24,47,22,11
522,EMPLOYEE,21,75,87,23,37,61
522,EMPLOYEE,47,95,41,7,36,31
522,EMPLOYEE,43,61,84,50,57,10
523,EMPLOYEE,25,70,97,55,86,13
523,EMPLOYEE,17,41,22,20,24,8
523,EMPLOYEE,19,68,28,0,31,12
524,EMPLOYEE,39,92,18,0,44,1
524,EMPLOYEE,31,43,26,15,16,33
524,EMPLOYEE,19,79,59,50,16,12
525,EMPLOYEE,27,54,20,77,85,11
525,EMPLOYEE,16,4,35,15,77,27
525,EMPLOYEE,49,14,32,52,49,10
526,EMPLOYEE,30,97,9,11,100,30
526,EMPLOYEE,22,40,14,79,80,81
526,EMPLOYEE,31,90,97,38,89,66
527,EMPLOYEE,31,90,5,53,37,17
527,EMPLOYEE,2,43,89,15,45,66
527,EMPLOYEE,14,100,97,4,94,34
528,EMPLOYEE,43,48,2,33,3,20
528,EMPLOYEE,32,65,77,81,66,26
528,EMPLOYEE,40,34,37,68,79,73
529,EMPLOYEE,5,41,22,99,51,77
529,EMPLOYEE,1,1,32,22,51,0
529,EMPLOYEE,24,78,0,73,39,68
530,EMPLOYEE,32,4,44,54,97,17
530,EMPLOYEE,3,44,22,76,79,92
530,EMPLOYEE,7,46,58,65,71,92
531,EMPLOYEE,24,95,63,65,53,94
531,EMPLOYEE,35,27,93,20,98,32
531,EMPLOYEE,40,22,26,5,27,27
532,EMPLOYEE,6,20,6,98,21,23
532,EMPLOYEE,25,94,41,75,10,11
532,EMPLOYEE,22,95,43,99,73,35
533,EMPLOYEE,1,59,55,28,88,47
533,EMPLOYEE,5,51,6,18,40,71
533,EMPLOYEE,40,10,57,27,3,28
534,EMPLOYEE,1,79,10,34,20,65
534,EMPLOYEE,11,12,70,77,64,96
534,EMPLOYEE,26,29,83,28,64,19
535,EMPLOYEE,47,16,14,95,18,4
535,EMPLOYEE,6,46,73,29,49,58
535,EMPLOYEE,22,85,21,92,66,86
536,EMPLOYEE,46,75,97,22,42,1
536,EMPLOYEE,35,87,54,83,76,77
536,EMPLOYEE,39,98,74,31,77,100
537,EMPLOYEE,31,82,29,72,29,29
537,EMPLOYEE,23,6,0,93,68,65
537,EMPLOYEE,35,61,94,41,61,10
538,EMPLOYEE,36,47,46,61,95,99
538,EMPLOYEE,18,46,22,68,82,60
538,EMPLOYEE,10,82,93,33,68,71
539,EMPLOYEE,6,70,89,49,82,69
539,EMPLOYEE,23,73,94,31,25,37
539,EMPLOYEE,3,82,100,57,64,68
540,EMPLOYEE,43,16,56,22,0,34
540,EMPLOYEE,23,53,46,50,58,39
540,EMPLOYEE,24,4,12,74,3,59
541,EMPLOYEE,4,6,85,48,11,5
541,EMPLOYEE,17,15,17,67,45,88
541,EMPLOYEE,16,0,39,44,86,13
542,EMPLOYEE,37,96,14,11,50,67
542,EMPLOYEE,22,79,94,59,73,50
542,EMPLOYEE,20,44,6,31,52,36
543,EMPLOYEE,13,58,86,48,57,2
543,EMPLOYEE,37,71,27,60,37,5
543,EMPLOYEE,46,87,57,37,92,93
544,EMPLOYEE,30,52,89,78,39,31
544,EMPLOYEE,24,10,13,88,61,81
544,EMPLOYEE,21,87,22,69,68,25
545,EMPLOYEE,3,65,87,11,81,92
545,EMPLOYEE,23,31,32,78,35,68
545,EMPLOYEE,33,44,3,72,16,26
546,EMPLOYEE,40,97,49,83,38,99
546,EMPLOYEE,31,99,20,74,1,24
546,EMPLOYEE,35,2,92,17,41,8
547,EMPLOYEE,19,15,97,48,51,7
547,EMPLOYEE,9,13,0,37,57,97
547,EMPLOYEE,49,47,19,61,84,77
548,EMPLOYEE,23,29,81,94,75,52
548,EMPLOYEE,37,15,67,70,49,54
548,EMPLOYEE,46,64,44,64,83,59
549,EMPLOYEE,2,68,10,65,60,59
549,EMPLOYEE,33,76,17,73,31,53
549,EMPLOYEE,6,66,6,23,42,42
550,EMPLOYEE,34,10,57,15,44,95
550,EMPLOYEE,4,68,27,52,14,97
550,EMPLOYEE,39,97,86,17,19,41
551,EMPLOYEE,8,12,53,42,99,51
551,EMPLOYEE,27,20,10,34,55,0
551,EMPLOYEE,9,80,59,23,14,55
552,EMPLOYEE,12,16,27,76,5,70
552,EMPLOYEE,25,44,13,41,26,94
552,EMPLOYEE,38,93,45,68,70,47
553,EMPLOYEE,10,33,49,39,17,68
553,EMPLOYEE,17,46,90,74,32,9
553,EMPLOYEE,16,76,49,21,70,62
554,EMPLOYEE,46,84,38,23,14,35
554,EMPLOYEE,3,47,57,69,100,39
554,EMPLOYEE,32,18,73,35,14,84
555,EMPLOYEE,8,69,35,48,45,46
555,EMPLOYEE,47,22,87,91,52,69
555,EMPLOYEE,40,29,33,96,80,1
556,EMPLOYEE,1,57,36,96,51,15
556,EMPLOYEE,24,25,85,45,28,66
556,EMPLOYEE,45,34,90,65,63,28
557,EMPLOYEE,22,7,25,1,31,76
557,EMPLOYEE,23,90,50,73,41,77
557,EMPLOYEE,41,13,72,7,93,68
558,EMPLOYEE,27,13,23,92,39,55
558,EMPLOYEE,3,61,91,9,65,8
558,EMPLOYEE,30,14,59,36,98,73
559,EMPLOYEE,4,100,33,70,36,34
559,EMPLOYEE,3,40,29,28,39,42
559,EMPLOYEE,13,90,53,40,0,14
560,EMPLOYEE,24,83,95,82,64,98
560,EMPLOYEE,28,89,34,98,12,11
560,EMPLOYEE,30,76,2,49,36,77
561,EMPLOYEE,21,19,23,13,38,57
561,EMPLOYEE,41,27,40,85,64,29
561,EMPLOYEE,11,66,34,52,10,1
562,EMPLOYEE,45,36,69,22,84,39
562,EMPLOYEE,33,94,30,40,0,24
562,EMPLOYEE,19,85,28,24,32,64
563,EMPLOYEE,29,53,3,16,2,99
563,EMPLOYEE,50,27,97,45,0,76
563,EMPLOYEE,40,34,68,96,72,57
564,EMPLOYEE,45,0,71,25,23,68
564,EMPLOYEE,19,90,60,76,95,74
564,EMPLOYEE,14,50,46,82,59,74
565,EMPLOYEE,49,2,48,84,46,10
565,EMPLOYEE,32,53,87,1,58,81
565,EMPLOYEE,13,83,27,86,74,84
566,EMPLOYEE,1,26,4,78,89,31
566,EMPLOYEE,24,92,42,11,11,19
566,EMPLOYEE,48,30,67,44,19,37
567,EMPLOYEE,3,68,98,31,42,77
567,EMPLOYEE,32,48,40,16,20,26
567,EMPLOYEE,31,100,82,52,98,80
568,EMPLOYEE,33,36,0,62,78,38
568,EMPLOYEE,48,99,93,58,74,52
568,EMPLOYEE,5,34,30,58,90,43
569,EMPLOYEE,1,56,43,1,24,80
569,EMPLOYEE,37,48,69,65,83,90
569,EMPLOYEE,50,44,64,22,9,49
570,EMPLOYEE,50,97,69,75,47,95
570,EMPLOYEE,46,85,11,21,7,83
570,EMPLOYEE,14,98,32,62,45,13
571,EMPLOYEE,32,21,89,10,47,74
571,EMPLOYEE,26,76,81,9,71,60
571,EMPLOYEE,45,53,61,9,96,65
572,EMPLOYEE,27,65,48,24,23,59
572,EMPLOYEE,28,0,41,86,27,38
572,EMPLOYEE,45,18,29,73,88,29
573,EMPLOYEE,33,75,55,42,79,6
573,EMPLOYEE,43,77,21,96,16,53
573,EMPLOYEE,10,36,82,51,81,34
574,EMPLOYEE,43,60,59,32,38,62
574,EMPLOYEE,40,80,11,48,25,8
574,EMPLOYEE,45,68,12,13,43,64
575,EMPLOYEE,39,95,81,72,44,97
575,EMPLOYEE,47,79,9,55,27,67
575,EMPLOYEE,42,99,52,91,13,71
576,EMPLOYEE,31,56,4,65,61,80
576,EMPLOYEE,36,24,42,71,100,39
576,EMPLOYEE,9,95,70,50,32,30
577,EMPLOYEE,3,60,40,42,100,24
577,EMPLOYEE,4,6,46,65,44,10
577,EMPLOYEE,1,82,54,83,92,12
578,EMPLOYEE,26,58,33,11,62,14
578,EMPLOYEE,16,43,86,66,53,43
578,EMPLOYEE,17,26,85,64,43,39
579,EMPLOYEE,34,51,25,21,51,97
579,EMPLOYEE,2,33,12,80,33,44
579,EMPLOYEE,30,86,65,96,42,38
580,EMPLOYEE,34,16,81,69,82,76
580,EMPLOYEE,36,86,62,34,2,36
580,EMPLOYEE,16,56,79,28,34,34
581,EMPLOYEE,44,79,47,2,54,61
581,EMPLOYEE,17,93,37,32,0,53
581,EMPLOYEE,24,22,98,5,69,13
582,EMPLOYEE,45,30,65,98,23,57
582,EMPLOYEE,4,6,10,33,18,1
582,EMPLOYEE,15,69,55,3,50,47
583,EMPLOYEE,27,49,37,69,52,51
583,EMPLOYEE,16,21,8,9,54,71
583,EMPLOYEE,35,6,100,31,5,94
584,EMPLOYEE,39,94,45,17,1,60
584,EMPLOYEE,25,38,18,88,11,30
584,EMPLOYEE,47,69,12,48,81,50
585,EMPLOYEE,11,29,61,23,62,78
585,EMPLOYEE,48,24,64,24,92,77
585,EMPLOYEE,18,57,66,76,66,60
586,EMPLOYEE,35,76,17,6,80,29
586,EMPLOYEE,43,42,20,77,69,4
586,EMPLOYEE,34,93,41,41,15,74
587,EMPLOYEE,7,90,99,58,35,23
587,EMPLOYEE,14,64,96,44,42,9
587,EMPLOYEE,30,83,88,79,90,2
588,EMPLOYEE,42,74,77,25,34,49
588,EMPLOYEE,44,32,57,31,73,6
588,EMPLOYEE,14,48,9,68,83,57
589,EMPLOYEE,6,83,10,17,17,70
589,EMPLOYEE,49,34,93,21,29,34
589,EMPLOYEE,11,72,27,25,72,64
590,EMPLOYEE,15,70,78,53,84,10
590,EMPLOYEE,29,65,11,82,39,84
590,EMPLOYEE,49,16,42,51,24,24
591,EMPLOYEE,7,79,97,88,98,16
591,EMPLOYEE,15,55,23,51,84,85
591,EMPLOYEE,3,58,21,5,8,23
592,EMPLOYEE,38,6,31,25,53,24
592,EMPLOYEE,50,2,27,40,25,32
592,EMPLOYEE,30,1,34,72,64,82
593,EMPLOYEE,46,100,67,30,94,20
593,EMPLOYEE,8,72,40,80,86,12
593,EMPLOYEE,22,9,56,66,64,93
594,EMPLOYEE,3,24,22,13,25,100
594,EMPLOYEE,21,80,35,11,45,29
594,EMPLOYEE,13,6,77,20,40,46
595,EMPLOYEE,29,71,83,64,86,89
595,EMPLOYEE,26,79,75,16,70,89
595,EMPLOYEE,35,58,47,67,30,86
596,EMPLOYEE,1,59,93,82,6,39
596,EMPLOYEE,17,3,52,23,27,77
596,EMPLOYEE,27,4,83,24,61,83
597,EMPLOYEE,30,40,65,34,100,12
597,EMPLOYEE,43,9,95,75,4,89
597,EMPLOYEE,20,17,48,39,83,36
598,EMPLOYEE,49,68,7,85,79,86
598,EMPLOYEE,15,74,79,98,68,84
598,EMPLOYEE,4,74,67,11,65,68
599,EMPLOYEE,50,96,22,64,61,29
599,EMPLOYEE,25,20,34,15,86,31
599,EMPLOYEE,32,43,100,16,53,31
600,EMPLOYEE,26,37,82,91,78,96
600,EMPLOYEE,25,37,96,42,27,54
600,EMPLOYEE,34,40,70,80,47,84
601,EMPLOYEE,6,8,34,76,79,5
601,EMPLOYEE,31,1,10,42,5,80
601,EMPLOYEE,32,37,74,100,83,26
602,EMPLOYEE,42,50,66,95,87,83
602,EMPLOYEE,26,9,60,5,80,25
602,EMPLOYEE,32,35,85,42,55,14
603,EMPLOYEE,35,61,71,66,28,89
603,EMPLOYEE,47,68,18,66,54,25
603,EMPLOYEE,40,14,100,64,24,46
604,EMPLOYEE,43,60,14,31,29,7
604,EMPLOYEE,46,97,75,22,13,49
604,EMPLOYEE,3,100,20,95,48,11
605,EMPLOYEE,8,52,47,71,74,39
605,EMPLOYEE,3,67,53,27,42,85
605,EMPLOYEE,42,100,53,15,39,85
606,EMPLOYEE,29,36,98,22,62,72
606,EMPLOYEE,41,47,21,18,90,55
606,EMPLOYEE,9,79,25,83,26,78
607,EMPLOYEE,13,32,69,87,73,65
607,EMPLOYEE,15,31,30,92,24,40
607,EMPLOYEE,23,95,2,82,2,57
608,EMPLOYEE,46,74,3,27,40,32
608,EMPLOYEE,36,90,10,14,100,26
608,EMPLOYEE,22,96,3,97,13,40
609,EMPLOYEE,38,13,44,15,70,80
609,EMPLOYEE,42,61,90,22,79,38
609,EMPLOYEE,48,51,77,22,60,33
610,EMPLOYEE,17,99,91,21,89,68
610,EMPLOYEE,23,56,49,78,65,11
610,EMPLOYEE,35,58,89,28,31,84
611,EMPLOYEE,18,63,16,52,71,78
611,EMPLOYEE,42,7,78,19,100,77
611,EMPLOYEE,17,93,12,33,76,25
612,EMPLOYEE,2,98,0,97,78,86
612,EMPLOYEE,47,17,7,3,97,39
612,EMPLOYEE,30,25,43,25,98,85
613,EMPLOYEE,33,17,27,82,28,91
613,EMPLOYEE,14,0,12,61,94,55
613,EMPLOYEE,48,62,24,41,52,69
614,EMPLOYEE,13,19,5,82,36,39
614,EMPLOYEE,7,6,63,14,72,2
614,EMPLOYEE,8,35,68,23,28,81
615,EMPLOYEE,20,8,35,52,4,88
615,EMPLOYEE,8,9,45,73,50,30
615,EMPLOYEE,50,49,0,68,26,29
616,EMPLOYEE,22,51,84,89,80,67
616,EMPLOYEE,16,33,28,22,60,63
616,EMPLOYEE,47,52,84,90,93,97
617,EMPLOYEE,10,0,90,15,48,100
617,EMPLOYEE,42,18,8,31,21,10
617,EMPLOYEE,1,45,33,23,84,23
618,EMPLOYEE,29,55,73,38,1,94
618,EMPLOYEE,6,82,87,14,61,20
618,EMPLOYEE,3,84,53,55,18,73
619,EMPLOYEE,1,80,19,10,56,57
619,EMPLOYEE,7,71,82,49,28,11
619,EMPLOYEE,19,66,63,89,3,82
620,EMPLOYEE,37,21,81,37,96,34
620,EMPLOYEE,48,22,80,75,18,96
620,EMPLOYEE,15,62,50,25,54,5
621,EMPLOYEE,8,31,77,99,36,41
621,EMPLOYEE,3,44,5,77,87,36
621,EMPLOYEE,2,63,79,21,26,72
622,EMPLOYEE,40,71,52,59,66,12
622,EMPLOYEE,24,1,66,55,14,33
622,EMPLOYEE,37,10,8,22,75,100
623,EMPLOYEE,11,37,51,20,6,47
623,EMPLOYEE,17,13,71,40,48,66
623,EMPLOYEE,19,58,45,17,100,1
624,EMPLOYEE,39,46,83,52,39,72
624,EMPLOYEE,43,83,33,65,79,55
624,EMPLOYEE,35,27,34,98,94,31
